blocksize,image,dimgrid,duration
1,image1.pgm,48841,110
1,image1.pgm,48841,90
1,image1.pgm,48841,99
1,image1.pgm,48841,92
1,image1.pgm,48841,92
1,image1.pgm,48841,91
1,image1.pgm,48841,95
1,image1.pgm,48841,91
1,image1.pgm,48841,92
1,image1.pgm,48841,94
1,image1.pgm,48841,91
1,image1.pgm,48841,90
1,image1.pgm,48841,93
1,image1.pgm,48841,95
1,image1.pgm,48841,91
1,image1.pgm,48841,103
1,image1.pgm,48841,91
1,image1.pgm,48841,91
1,image1.pgm,48841,92
1,image1.pgm,48841,92
2,image1.pgm,24421,61
2,image1.pgm,24421,58
2,image1.pgm,24421,57
2,image1.pgm,24421,56
2,image1.pgm,24421,67
2,image1.pgm,24421,57
2,image1.pgm,24421,56
2,image1.pgm,24421,61
2,image1.pgm,24421,57
2,image1.pgm,24421,56
2,image1.pgm,24421,57
2,image1.pgm,24421,62
2,image1.pgm,24421,58
2,image1.pgm,24421,57
2,image1.pgm,24421,58
2,image1.pgm,24421,59
2,image1.pgm,24421,85
2,image1.pgm,24421,58
2,image1.pgm,24421,58
2,image1.pgm,24421,85
3,image1.pgm,16281,49
3,image1.pgm,16281,141
3,image1.pgm,16281,45
3,image1.pgm,16281,50
3,image1.pgm,16281,62
3,image1.pgm,16281,46
3,image1.pgm,16281,46
3,image1.pgm,16281,46
3,image1.pgm,16281,46
3,image1.pgm,16281,55
3,image1.pgm,16281,55
3,image1.pgm,16281,45
3,image1.pgm,16281,51
3,image1.pgm,16281,45
3,image1.pgm,16281,61
3,image1.pgm,16281,46
3,image1.pgm,16281,45
3,image1.pgm,16281,47
3,image1.pgm,16281,45
3,image1.pgm,16281,47
4,image1.pgm,12211,41
4,image1.pgm,12211,40
4,image1.pgm,12211,39
4,image1.pgm,12211,39
4,image1.pgm,12211,39
4,image1.pgm,12211,41
4,image1.pgm,12211,51
4,image1.pgm,12211,39
4,image1.pgm,12211,40
4,image1.pgm,12211,39
4,image1.pgm,12211,41
4,image1.pgm,12211,40
4,image1.pgm,12211,54
4,image1.pgm,12211,39
4,image1.pgm,12211,41
4,image1.pgm,12211,40
4,image1.pgm,12211,46
4,image1.pgm,12211,43
4,image1.pgm,12211,42
4,image1.pgm,12211,41
5,image1.pgm,9769,37
5,image1.pgm,9769,38
5,image1.pgm,9769,45
5,image1.pgm,9769,41
5,image1.pgm,9769,50
5,image1.pgm,9769,37
5,image1.pgm,9769,117
5,image1.pgm,9769,51
5,image1.pgm,9769,37
5,image1.pgm,9769,39
5,image1.pgm,9769,37
5,image1.pgm,9769,39
5,image1.pgm,9769,37
5,image1.pgm,9769,39
5,image1.pgm,9769,38
5,image1.pgm,9769,36
5,image1.pgm,9769,37
5,image1.pgm,9769,37
5,image1.pgm,9769,37
5,image1.pgm,9769,38
6,image1.pgm,8141,36
6,image1.pgm,8141,33
6,image1.pgm,8141,35
6,image1.pgm,8141,46
6,image1.pgm,8141,39
6,image1.pgm,8141,34
6,image1.pgm,8141,35
6,image1.pgm,8141,37
6,image1.pgm,8141,37
6,image1.pgm,8141,36
6,image1.pgm,8141,36
6,image1.pgm,8141,46
6,image1.pgm,8141,41
6,image1.pgm,8141,35
6,image1.pgm,8141,35
6,image1.pgm,8141,36
6,image1.pgm,8141,34
6,image1.pgm,8141,50
6,image1.pgm,8141,34
6,image1.pgm,8141,35
7,image1.pgm,6978,37
7,image1.pgm,6978,33
7,image1.pgm,6978,32
7,image1.pgm,6978,33
7,image1.pgm,6978,32
7,image1.pgm,6978,69
7,image1.pgm,6978,48
7,image1.pgm,6978,34
7,image1.pgm,6978,33
7,image1.pgm,6978,33
7,image1.pgm,6978,34
7,image1.pgm,6978,33
7,image1.pgm,6978,32
7,image1.pgm,6978,34
7,image1.pgm,6978,32
7,image1.pgm,6978,33
7,image1.pgm,6978,37
7,image1.pgm,6978,37
7,image1.pgm,6978,43
7,image1.pgm,6978,41
8,image1.pgm,6106,31
8,image1.pgm,6106,32
8,image1.pgm,6106,32
8,image1.pgm,6106,31
8,image1.pgm,6106,32
8,image1.pgm,6106,42
8,image1.pgm,6106,31
8,image1.pgm,6106,32
8,image1.pgm,6106,30
8,image1.pgm,6106,44
8,image1.pgm,6106,31
8,image1.pgm,6106,32
8,image1.pgm,6106,47
8,image1.pgm,6106,33
8,image1.pgm,6106,39
8,image1.pgm,6106,33
8,image1.pgm,6106,31
8,image1.pgm,6106,31
8,image1.pgm,6106,31
8,image1.pgm,6106,37
9,image1.pgm,5427,30
9,image1.pgm,5427,32
9,image1.pgm,5427,31
9,image1.pgm,5427,31
9,image1.pgm,5427,35
9,image1.pgm,5427,43
9,image1.pgm,5427,33
9,image1.pgm,5427,30
9,image1.pgm,5427,30
9,image1.pgm,5427,30
9,image1.pgm,5427,31
9,image1.pgm,5427,32
9,image1.pgm,5427,31
9,image1.pgm,5427,30
9,image1.pgm,5427,31
9,image1.pgm,5427,30
9,image1.pgm,5427,31
9,image1.pgm,5427,31
9,image1.pgm,5427,31
9,image1.pgm,5427,32
10,image1.pgm,4885,30
10,image1.pgm,4885,30
10,image1.pgm,4885,41
10,image1.pgm,4885,28
10,image1.pgm,4885,33
10,image1.pgm,4885,29
10,image1.pgm,4885,31
10,image1.pgm,4885,35
10,image1.pgm,4885,30
10,image1.pgm,4885,29
10,image1.pgm,4885,42
10,image1.pgm,4885,42
10,image1.pgm,4885,30
10,image1.pgm,4885,43
10,image1.pgm,4885,39
10,image1.pgm,4885,29
10,image1.pgm,4885,32
10,image1.pgm,4885,30
10,image1.pgm,4885,46
10,image1.pgm,4885,29
11,image1.pgm,4441,40
11,image1.pgm,4441,44
11,image1.pgm,4441,30
11,image1.pgm,4441,42
11,image1.pgm,4441,40
11,image1.pgm,4441,42
11,image1.pgm,4441,44
11,image1.pgm,4441,41
11,image1.pgm,4441,28
11,image1.pgm,4441,30
11,image1.pgm,4441,30
11,image1.pgm,4441,42
11,image1.pgm,4441,28
11,image1.pgm,4441,29
11,image1.pgm,4441,30
11,image1.pgm,4441,29
11,image1.pgm,4441,29
11,image1.pgm,4441,29
11,image1.pgm,4441,30
11,image1.pgm,4441,31
12,image1.pgm,4071,29
12,image1.pgm,4071,28
12,image1.pgm,4071,29
12,image1.pgm,4071,29
12,image1.pgm,4071,43
12,image1.pgm,4071,42
12,image1.pgm,4071,30
12,image1.pgm,4071,30
12,image1.pgm,4071,28
12,image1.pgm,4071,30
12,image1.pgm,4071,29
12,image1.pgm,4071,43
12,image1.pgm,4071,31
12,image1.pgm,4071,30
12,image1.pgm,4071,35
12,image1.pgm,4071,42
12,image1.pgm,4071,42
12,image1.pgm,4071,28
12,image1.pgm,4071,27
12,image1.pgm,4071,28
13,image1.pgm,3757,29
13,image1.pgm,3757,37
13,image1.pgm,3757,25
13,image1.pgm,3757,43
13,image1.pgm,3757,40
13,image1.pgm,3757,30
13,image1.pgm,3757,28
13,image1.pgm,3757,29
13,image1.pgm,3757,28
13,image1.pgm,3757,29
13,image1.pgm,3757,35
13,image1.pgm,3757,37
13,image1.pgm,3757,29
13,image1.pgm,3757,42
13,image1.pgm,3757,30
13,image1.pgm,3757,29
13,image1.pgm,3757,28
13,image1.pgm,3757,27
13,image1.pgm,3757,31
13,image1.pgm,3757,30
14,image1.pgm,3489,27
14,image1.pgm,3489,40
14,image1.pgm,3489,28
14,image1.pgm,3489,43
14,image1.pgm,3489,40
14,image1.pgm,3489,49
14,image1.pgm,3489,27
14,image1.pgm,3489,32
14,image1.pgm,3489,26
14,image1.pgm,3489,28
14,image1.pgm,3489,28
14,image1.pgm,3489,27
14,image1.pgm,3489,31
14,image1.pgm,3489,29
14,image1.pgm,3489,27
14,image1.pgm,3489,40
14,image1.pgm,3489,32
14,image1.pgm,3489,49
14,image1.pgm,3489,26
14,image1.pgm,3489,28
15,image1.pgm,3257,28
15,image1.pgm,3257,28
15,image1.pgm,3257,29
15,image1.pgm,3257,28
15,image1.pgm,3257,52
15,image1.pgm,3257,27
15,image1.pgm,3257,54
15,image1.pgm,3257,26
15,image1.pgm,3257,29
15,image1.pgm,3257,27
15,image1.pgm,3257,28
15,image1.pgm,3257,55
15,image1.pgm,3257,27
15,image1.pgm,3257,29
15,image1.pgm,3257,28
15,image1.pgm,3257,28
15,image1.pgm,3257,27
15,image1.pgm,3257,27
15,image1.pgm,3257,27
15,image1.pgm,3257,27
16,image1.pgm,3053,27
16,image1.pgm,3053,27
16,image1.pgm,3053,28
16,image1.pgm,3053,47
16,image1.pgm,3053,28
16,image1.pgm,3053,29
16,image1.pgm,3053,29
16,image1.pgm,3053,28
16,image1.pgm,3053,28
16,image1.pgm,3053,28
16,image1.pgm,3053,27
16,image1.pgm,3053,28
16,image1.pgm,3053,63
16,image1.pgm,3053,28
16,image1.pgm,3053,29
16,image1.pgm,3053,29
16,image1.pgm,3053,30
16,image1.pgm,3053,49
16,image1.pgm,3053,29
16,image1.pgm,3053,29
17,image1.pgm,2873,26
17,image1.pgm,2873,28
17,image1.pgm,2873,27
17,image1.pgm,2873,27
17,image1.pgm,2873,29
17,image1.pgm,2873,29
17,image1.pgm,2873,28
17,image1.pgm,2873,26
17,image1.pgm,2873,29
17,image1.pgm,2873,29
17,image1.pgm,2873,29
17,image1.pgm,2873,40
17,image1.pgm,2873,29
17,image1.pgm,2873,44
17,image1.pgm,2873,29
17,image1.pgm,2873,27
17,image1.pgm,2873,28
17,image1.pgm,2873,28
17,image1.pgm,2873,27
17,image1.pgm,2873,27
18,image1.pgm,2714,27
18,image1.pgm,2714,55
18,image1.pgm,2714,27
18,image1.pgm,2714,41
18,image1.pgm,2714,35
18,image1.pgm,2714,27
18,image1.pgm,2714,29
18,image1.pgm,2714,27
18,image1.pgm,2714,47
18,image1.pgm,2714,27
18,image1.pgm,2714,29
18,image1.pgm,2714,27
18,image1.pgm,2714,28
18,image1.pgm,2714,55
18,image1.pgm,2714,30
18,image1.pgm,2714,27
18,image1.pgm,2714,29
18,image1.pgm,2714,28
18,image1.pgm,2714,27
18,image1.pgm,2714,27
19,image1.pgm,2571,29
19,image1.pgm,2571,28
19,image1.pgm,2571,27
19,image1.pgm,2571,27
19,image1.pgm,2571,28
19,image1.pgm,2571,31
19,image1.pgm,2571,27
19,image1.pgm,2571,28
19,image1.pgm,2571,26
19,image1.pgm,2571,26
19,image1.pgm,2571,27
19,image1.pgm,2571,25
19,image1.pgm,2571,28
19,image1.pgm,2571,27
19,image1.pgm,2571,27
19,image1.pgm,2571,26
19,image1.pgm,2571,28
19,image1.pgm,2571,28
19,image1.pgm,2571,28
19,image1.pgm,2571,28
20,image1.pgm,2443,27
20,image1.pgm,2443,28
20,image1.pgm,2443,27
20,image1.pgm,2443,40
20,image1.pgm,2443,26
20,image1.pgm,2443,26
20,image1.pgm,2443,27
20,image1.pgm,2443,27
20,image1.pgm,2443,30
20,image1.pgm,2443,27
20,image1.pgm,2443,27
20,image1.pgm,2443,54
20,image1.pgm,2443,28
20,image1.pgm,2443,27
20,image1.pgm,2443,26
20,image1.pgm,2443,27
20,image1.pgm,2443,27
20,image1.pgm,2443,28
20,image1.pgm,2443,29
20,image1.pgm,2443,28
21,image1.pgm,2326,29
21,image1.pgm,2326,27
21,image1.pgm,2326,25
21,image1.pgm,2326,27
21,image1.pgm,2326,26
21,image1.pgm,2326,26
21,image1.pgm,2326,27
21,image1.pgm,2326,27
21,image1.pgm,2326,27
21,image1.pgm,2326,27
21,image1.pgm,2326,27
21,image1.pgm,2326,26
21,image1.pgm,2326,26
21,image1.pgm,2326,26
21,image1.pgm,2326,26
21,image1.pgm,2326,30
21,image1.pgm,2326,27
21,image1.pgm,2326,26
21,image1.pgm,2326,49
21,image1.pgm,2326,26
22,image1.pgm,2221,28
22,image1.pgm,2221,26
22,image1.pgm,2221,25
22,image1.pgm,2221,26
22,image1.pgm,2221,26
22,image1.pgm,2221,27
22,image1.pgm,2221,26
22,image1.pgm,2221,26
22,image1.pgm,2221,27
22,image1.pgm,2221,27
22,image1.pgm,2221,28
22,image1.pgm,2221,27
22,image1.pgm,2221,27
22,image1.pgm,2221,27
22,image1.pgm,2221,26
22,image1.pgm,2221,27
22,image1.pgm,2221,28
22,image1.pgm,2221,26
22,image1.pgm,2221,30
22,image1.pgm,2221,26
23,image1.pgm,2124,27
23,image1.pgm,2124,27
23,image1.pgm,2124,26
23,image1.pgm,2124,32
23,image1.pgm,2124,26
23,image1.pgm,2124,26
23,image1.pgm,2124,27
23,image1.pgm,2124,27
23,image1.pgm,2124,26
23,image1.pgm,2124,25
23,image1.pgm,2124,26
23,image1.pgm,2124,26
23,image1.pgm,2124,27
23,image1.pgm,2124,27
23,image1.pgm,2124,26
23,image1.pgm,2124,25
23,image1.pgm,2124,30
23,image1.pgm,2124,27
23,image1.pgm,2124,27
23,image1.pgm,2124,25
24,image1.pgm,2036,27
24,image1.pgm,2036,27
24,image1.pgm,2036,26
24,image1.pgm,2036,27
24,image1.pgm,2036,27
24,image1.pgm,2036,26
24,image1.pgm,2036,39
24,image1.pgm,2036,25
24,image1.pgm,2036,26
24,image1.pgm,2036,26
24,image1.pgm,2036,26
24,image1.pgm,2036,26
24,image1.pgm,2036,26
24,image1.pgm,2036,26
24,image1.pgm,2036,26
24,image1.pgm,2036,27
24,image1.pgm,2036,26
24,image1.pgm,2036,25
24,image1.pgm,2036,26
24,image1.pgm,2036,29
25,image1.pgm,1954,25
25,image1.pgm,1954,26
25,image1.pgm,1954,26
25,image1.pgm,1954,26
25,image1.pgm,1954,26
25,image1.pgm,1954,28
25,image1.pgm,1954,27
25,image1.pgm,1954,25
25,image1.pgm,1954,27
25,image1.pgm,1954,27
25,image1.pgm,1954,26
25,image1.pgm,1954,26
25,image1.pgm,1954,28
25,image1.pgm,1954,29
25,image1.pgm,1954,26
25,image1.pgm,1954,30
25,image1.pgm,1954,31
25,image1.pgm,1954,26
25,image1.pgm,1954,27
25,image1.pgm,1954,48
26,image1.pgm,1879,25
26,image1.pgm,1879,41
26,image1.pgm,1879,26
26,image1.pgm,1879,26
26,image1.pgm,1879,24
26,image1.pgm,1879,26
26,image1.pgm,1879,26
26,image1.pgm,1879,26
26,image1.pgm,1879,25
26,image1.pgm,1879,29
26,image1.pgm,1879,26
26,image1.pgm,1879,27
26,image1.pgm,1879,26
26,image1.pgm,1879,26
26,image1.pgm,1879,26
26,image1.pgm,1879,26
26,image1.pgm,1879,26
26,image1.pgm,1879,26
26,image1.pgm,1879,25
26,image1.pgm,1879,26
27,image1.pgm,1809,27
27,image1.pgm,1809,26
27,image1.pgm,1809,25
27,image1.pgm,1809,28
27,image1.pgm,1809,25
27,image1.pgm,1809,26
27,image1.pgm,1809,25
27,image1.pgm,1809,27
27,image1.pgm,1809,26
27,image1.pgm,1809,36
27,image1.pgm,1809,25
27,image1.pgm,1809,26
27,image1.pgm,1809,25
27,image1.pgm,1809,26
27,image1.pgm,1809,26
27,image1.pgm,1809,37
27,image1.pgm,1809,26
27,image1.pgm,1809,27
27,image1.pgm,1809,26
27,image1.pgm,1809,27
28,image1.pgm,1745,26
28,image1.pgm,1745,25
28,image1.pgm,1745,25
28,image1.pgm,1745,26
28,image1.pgm,1745,27
28,image1.pgm,1745,27
28,image1.pgm,1745,29
28,image1.pgm,1745,26
28,image1.pgm,1745,25
28,image1.pgm,1745,26
28,image1.pgm,1745,26
28,image1.pgm,1745,26
28,image1.pgm,1745,27
28,image1.pgm,1745,25
28,image1.pgm,1745,26
28,image1.pgm,1745,39
28,image1.pgm,1745,25
28,image1.pgm,1745,26
28,image1.pgm,1745,25
28,image1.pgm,1745,27
29,image1.pgm,1685,27
29,image1.pgm,1685,25
29,image1.pgm,1685,25
29,image1.pgm,1685,26
29,image1.pgm,1685,28
29,image1.pgm,1685,25
29,image1.pgm,1685,26
29,image1.pgm,1685,26
29,image1.pgm,1685,26
29,image1.pgm,1685,28
29,image1.pgm,1685,26
29,image1.pgm,1685,26
29,image1.pgm,1685,26
29,image1.pgm,1685,27
29,image1.pgm,1685,26
29,image1.pgm,1685,29
29,image1.pgm,1685,26
29,image1.pgm,1685,26
29,image1.pgm,1685,50
29,image1.pgm,1685,29
30,image1.pgm,1629,25
30,image1.pgm,1629,28
30,image1.pgm,1629,24
30,image1.pgm,1629,26
30,image1.pgm,1629,25
30,image1.pgm,1629,28
30,image1.pgm,1629,27
30,image1.pgm,1629,26
30,image1.pgm,1629,54
30,image1.pgm,1629,25
30,image1.pgm,1629,27
30,image1.pgm,1629,23
30,image1.pgm,1629,26
30,image1.pgm,1629,26
30,image1.pgm,1629,28
30,image1.pgm,1629,25
30,image1.pgm,1629,27
30,image1.pgm,1629,27
30,image1.pgm,1629,26
30,image1.pgm,1629,26
31,image1.pgm,1576,26
31,image1.pgm,1576,25
31,image1.pgm,1576,36
31,image1.pgm,1576,26
31,image1.pgm,1576,26
31,image1.pgm,1576,25
31,image1.pgm,1576,25
31,image1.pgm,1576,26
31,image1.pgm,1576,25
31,image1.pgm,1576,25
31,image1.pgm,1576,27
31,image1.pgm,1576,30
31,image1.pgm,1576,28
31,image1.pgm,1576,25
31,image1.pgm,1576,25
31,image1.pgm,1576,24
31,image1.pgm,1576,25
31,image1.pgm,1576,25
31,image1.pgm,1576,29
31,image1.pgm,1576,27
32,image1.pgm,1527,23
32,image1.pgm,1527,37
32,image1.pgm,1527,25
32,image1.pgm,1527,24
32,image1.pgm,1527,26
32,image1.pgm,1527,25
32,image1.pgm,1527,29
32,image1.pgm,1527,25
32,image1.pgm,1527,24
32,image1.pgm,1527,24
32,image1.pgm,1527,25
32,image1.pgm,1527,38
32,image1.pgm,1527,30
32,image1.pgm,1527,26
32,image1.pgm,1527,25
32,image1.pgm,1527,48
32,image1.pgm,1527,26
32,image1.pgm,1527,24
32,image1.pgm,1527,27
32,image1.pgm,1527,27
33,image1.pgm,1481,25
33,image1.pgm,1481,27
33,image1.pgm,1481,24
33,image1.pgm,1481,37
33,image1.pgm,1481,26
33,image1.pgm,1481,25
33,image1.pgm,1481,25
33,image1.pgm,1481,26
33,image1.pgm,1481,24
33,image1.pgm,1481,26
33,image1.pgm,1481,25
33,image1.pgm,1481,36
33,image1.pgm,1481,25
33,image1.pgm,1481,53
33,image1.pgm,1481,25
33,image1.pgm,1481,25
33,image1.pgm,1481,28
33,image1.pgm,1481,38
33,image1.pgm,1481,26
33,image1.pgm,1481,26
34,image1.pgm,1437,27
34,image1.pgm,1437,26
34,image1.pgm,1437,24
34,image1.pgm,1437,26
34,image1.pgm,1437,25
34,image1.pgm,1437,29
34,image1.pgm,1437,26
34,image1.pgm,1437,53
34,image1.pgm,1437,25
34,image1.pgm,1437,27
34,image1.pgm,1437,26
34,image1.pgm,1437,25
34,image1.pgm,1437,26
34,image1.pgm,1437,26
34,image1.pgm,1437,25
34,image1.pgm,1437,26
34,image1.pgm,1437,27
34,image1.pgm,1437,37
34,image1.pgm,1437,25
34,image1.pgm,1437,36
35,image1.pgm,1396,27
35,image1.pgm,1396,24
35,image1.pgm,1396,26
35,image1.pgm,1396,25
35,image1.pgm,1396,24
35,image1.pgm,1396,36
35,image1.pgm,1396,25
35,image1.pgm,1396,25
35,image1.pgm,1396,25
35,image1.pgm,1396,25
35,image1.pgm,1396,24
35,image1.pgm,1396,38
35,image1.pgm,1396,25
35,image1.pgm,1396,25
35,image1.pgm,1396,25
35,image1.pgm,1396,25
35,image1.pgm,1396,25
35,image1.pgm,1396,25
35,image1.pgm,1396,25
35,image1.pgm,1396,27
36,image1.pgm,1357,25
36,image1.pgm,1357,26
36,image1.pgm,1357,26
36,image1.pgm,1357,75
36,image1.pgm,1357,25
36,image1.pgm,1357,26
36,image1.pgm,1357,51
36,image1.pgm,1357,25
36,image1.pgm,1357,26
36,image1.pgm,1357,25
36,image1.pgm,1357,24
36,image1.pgm,1357,24
36,image1.pgm,1357,25
36,image1.pgm,1357,24
36,image1.pgm,1357,25
36,image1.pgm,1357,25
36,image1.pgm,1357,25
36,image1.pgm,1357,25
36,image1.pgm,1357,25
36,image1.pgm,1357,36
37,image1.pgm,1321,25
37,image1.pgm,1321,26
37,image1.pgm,1321,25
37,image1.pgm,1321,28
37,image1.pgm,1321,27
37,image1.pgm,1321,25
37,image1.pgm,1321,26
37,image1.pgm,1321,24
37,image1.pgm,1321,36
37,image1.pgm,1321,24
37,image1.pgm,1321,29
37,image1.pgm,1321,24
37,image1.pgm,1321,27
37,image1.pgm,1321,25
37,image1.pgm,1321,35
37,image1.pgm,1321,35
37,image1.pgm,1321,29
37,image1.pgm,1321,47
37,image1.pgm,1321,25
37,image1.pgm,1321,25
38,image1.pgm,1286,25
38,image1.pgm,1286,25
38,image1.pgm,1286,25
38,image1.pgm,1286,25
38,image1.pgm,1286,24
38,image1.pgm,1286,25
38,image1.pgm,1286,25
38,image1.pgm,1286,25
38,image1.pgm,1286,38
38,image1.pgm,1286,26
38,image1.pgm,1286,25
38,image1.pgm,1286,25
38,image1.pgm,1286,27
38,image1.pgm,1286,25
38,image1.pgm,1286,24
38,image1.pgm,1286,24
38,image1.pgm,1286,23
38,image1.pgm,1286,38
38,image1.pgm,1286,26
38,image1.pgm,1286,25
39,image1.pgm,1253,26
39,image1.pgm,1253,24
39,image1.pgm,1253,26
39,image1.pgm,1253,25
39,image1.pgm,1253,24
39,image1.pgm,1253,24
39,image1.pgm,1253,25
39,image1.pgm,1253,30
39,image1.pgm,1253,62
39,image1.pgm,1253,25
39,image1.pgm,1253,26
39,image1.pgm,1253,24
39,image1.pgm,1253,26
39,image1.pgm,1253,25
39,image1.pgm,1253,23
39,image1.pgm,1253,25
39,image1.pgm,1253,25
39,image1.pgm,1253,26
39,image1.pgm,1253,24
39,image1.pgm,1253,27
1,MontagneFoncee.pgm,307200,501
1,MontagneFoncee.pgm,307200,508
1,MontagneFoncee.pgm,307200,503
1,MontagneFoncee.pgm,307200,510
1,MontagneFoncee.pgm,307200,503
1,MontagneFoncee.pgm,307200,516
1,MontagneFoncee.pgm,307200,508
1,MontagneFoncee.pgm,307200,500
1,MontagneFoncee.pgm,307200,504
1,MontagneFoncee.pgm,307200,505
1,MontagneFoncee.pgm,307200,506
1,MontagneFoncee.pgm,307200,502
1,MontagneFoncee.pgm,307200,512
1,MontagneFoncee.pgm,307200,509
1,MontagneFoncee.pgm,307200,510
1,MontagneFoncee.pgm,307200,501
1,MontagneFoncee.pgm,307200,512
1,MontagneFoncee.pgm,307200,504
1,MontagneFoncee.pgm,307200,503
1,MontagneFoncee.pgm,307200,509
2,MontagneFoncee.pgm,153600,295
2,MontagneFoncee.pgm,153600,289
2,MontagneFoncee.pgm,153600,289
2,MontagneFoncee.pgm,153600,293
2,MontagneFoncee.pgm,153600,295
2,MontagneFoncee.pgm,153600,288
2,MontagneFoncee.pgm,153600,297
2,MontagneFoncee.pgm,153600,291
2,MontagneFoncee.pgm,153600,289
2,MontagneFoncee.pgm,153600,296
2,MontagneFoncee.pgm,153600,304
2,MontagneFoncee.pgm,153600,269
2,MontagneFoncee.pgm,153600,297
2,MontagneFoncee.pgm,153600,290
2,MontagneFoncee.pgm,153600,291
2,MontagneFoncee.pgm,153600,296
2,MontagneFoncee.pgm,153600,292
2,MontagneFoncee.pgm,153600,289
2,MontagneFoncee.pgm,153600,291
2,MontagneFoncee.pgm,153600,279
3,MontagneFoncee.pgm,102400,223
3,MontagneFoncee.pgm,102400,229
3,MontagneFoncee.pgm,102400,221
3,MontagneFoncee.pgm,102400,217
3,MontagneFoncee.pgm,102400,219
3,MontagneFoncee.pgm,102400,221
3,MontagneFoncee.pgm,102400,220
3,MontagneFoncee.pgm,102400,217
3,MontagneFoncee.pgm,102400,227
3,MontagneFoncee.pgm,102400,218
3,MontagneFoncee.pgm,102400,218
3,MontagneFoncee.pgm,102400,223
3,MontagneFoncee.pgm,102400,222
3,MontagneFoncee.pgm,102400,219
3,MontagneFoncee.pgm,102400,218
3,MontagneFoncee.pgm,102400,219
3,MontagneFoncee.pgm,102400,219
3,MontagneFoncee.pgm,102400,220
3,MontagneFoncee.pgm,102400,217
3,MontagneFoncee.pgm,102400,219
4,MontagneFoncee.pgm,76800,184
4,MontagneFoncee.pgm,76800,184
4,MontagneFoncee.pgm,76800,192
4,MontagneFoncee.pgm,76800,194
4,MontagneFoncee.pgm,76800,183
4,MontagneFoncee.pgm,76800,174
4,MontagneFoncee.pgm,76800,183
4,MontagneFoncee.pgm,76800,188
4,MontagneFoncee.pgm,76800,190
4,MontagneFoncee.pgm,76800,182
4,MontagneFoncee.pgm,76800,184
4,MontagneFoncee.pgm,76800,186
4,MontagneFoncee.pgm,76800,185
4,MontagneFoncee.pgm,76800,182
4,MontagneFoncee.pgm,76800,182
4,MontagneFoncee.pgm,76800,184
4,MontagneFoncee.pgm,76800,185
4,MontagneFoncee.pgm,76800,188
4,MontagneFoncee.pgm,76800,184
4,MontagneFoncee.pgm,76800,185
5,MontagneFoncee.pgm,61440,163
5,MontagneFoncee.pgm,61440,174
5,MontagneFoncee.pgm,61440,162
5,MontagneFoncee.pgm,61440,166
5,MontagneFoncee.pgm,61440,171
5,MontagneFoncee.pgm,61440,170
5,MontagneFoncee.pgm,61440,165
5,MontagneFoncee.pgm,61440,171
5,MontagneFoncee.pgm,61440,162
5,MontagneFoncee.pgm,61440,162
5,MontagneFoncee.pgm,61440,159
5,MontagneFoncee.pgm,61440,189
5,MontagneFoncee.pgm,61440,162
5,MontagneFoncee.pgm,61440,171
5,MontagneFoncee.pgm,61440,164
5,MontagneFoncee.pgm,61440,132
5,MontagneFoncee.pgm,61440,161
5,MontagneFoncee.pgm,61440,163
5,MontagneFoncee.pgm,61440,170
5,MontagneFoncee.pgm,61440,165
6,MontagneFoncee.pgm,51200,145
6,MontagneFoncee.pgm,51200,154
6,MontagneFoncee.pgm,51200,147
6,MontagneFoncee.pgm,51200,147
6,MontagneFoncee.pgm,51200,153
6,MontagneFoncee.pgm,51200,149
6,MontagneFoncee.pgm,51200,147
6,MontagneFoncee.pgm,51200,150
6,MontagneFoncee.pgm,51200,145
6,MontagneFoncee.pgm,51200,157
6,MontagneFoncee.pgm,51200,138
6,MontagneFoncee.pgm,51200,150
6,MontagneFoncee.pgm,51200,150
6,MontagneFoncee.pgm,51200,153
6,MontagneFoncee.pgm,51200,154
6,MontagneFoncee.pgm,51200,152
6,MontagneFoncee.pgm,51200,148
6,MontagneFoncee.pgm,51200,156
6,MontagneFoncee.pgm,51200,146
6,MontagneFoncee.pgm,51200,148
7,MontagneFoncee.pgm,43886,143
7,MontagneFoncee.pgm,43886,138
7,MontagneFoncee.pgm,43886,137
7,MontagneFoncee.pgm,43886,133
7,MontagneFoncee.pgm,43886,137
7,MontagneFoncee.pgm,43886,156
7,MontagneFoncee.pgm,43886,130
7,MontagneFoncee.pgm,43886,144
7,MontagneFoncee.pgm,43886,130
7,MontagneFoncee.pgm,43886,138
7,MontagneFoncee.pgm,43886,137
7,MontagneFoncee.pgm,43886,142
7,MontagneFoncee.pgm,43886,142
7,MontagneFoncee.pgm,43886,135
7,MontagneFoncee.pgm,43886,143
7,MontagneFoncee.pgm,43886,137
7,MontagneFoncee.pgm,43886,137
7,MontagneFoncee.pgm,43886,136
7,MontagneFoncee.pgm,43886,128
7,MontagneFoncee.pgm,43886,136
8,MontagneFoncee.pgm,38400,135
8,MontagneFoncee.pgm,38400,134
8,MontagneFoncee.pgm,38400,131
8,MontagneFoncee.pgm,38400,131
8,MontagneFoncee.pgm,38400,118
8,MontagneFoncee.pgm,38400,136
8,MontagneFoncee.pgm,38400,132
8,MontagneFoncee.pgm,38400,133
8,MontagneFoncee.pgm,38400,135
8,MontagneFoncee.pgm,38400,137
8,MontagneFoncee.pgm,38400,131
8,MontagneFoncee.pgm,38400,138
8,MontagneFoncee.pgm,38400,131
