number_nodes,image,time(ms),node_0_lines_handled,node_0_duration(ms),node_0_name,node_0_arch,node_0_speed,node_1_lines_handled,node_1_duration(ms),node_1_name,node_1_arch,node_1_speed,node_2_lines_handled,node_2_duration(ms),node_2_name,node_2_arch,node_2_speed,node_3_lines_handled,node_3_duration(ms),node_3_name,node_3_arch,node_3_speed,node_4_lines_handled,node_4_duration(ms),node_4_name,node_4_arch,node_4_speed
5,stavrovouni.pgm,2898,631,240,abe-a-05,LINUX64,1000,631,240,abe-a-05,LINUX64,1000,624,280,abe-a-17,LINUX64,1000,628,280,abe-a-10,LINUX64,1000,636,260,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2898,628,270,abe-a-05,LINUX64,1000,628,270,abe-a-05,LINUX64,1000,631,280,abe-a-17,LINUX64,1000,391,180,abe-a-10,LINUX64,1000,631,270,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2908,627,260,abe-a-05,LINUX64,1000,627,260,abe-a-05,LINUX64,1000,632,270,abe-a-17,LINUX64,1000,630,290,abe-a-10,LINUX64,1000,394,180,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2884,393,160,abe-a-05,LINUX64,1000,393,160,abe-a-05,LINUX64,1000,628,270,abe-a-17,LINUX64,1000,628,260,abe-a-10,LINUX64,1000,638,240,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2981,635,270,abe-a-05,LINUX64,1000,635,270,abe-a-05,LINUX64,1000,628,290,abe-a-17,LINUX64,1000,627,280,abe-a-10,LINUX64,1000,624,270,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2879,654,150,abe-a-05,LINUX64,1000,654,150,abe-a-05,LINUX64,1000,620,290,abe-a-17,LINUX64,1000,623,290,abe-a-10,LINUX64,1000,627,260,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2934,631,270,abe-a-05,LINUX64,1000,631,270,abe-a-05,LINUX64,1000,632,270,abe-a-17,LINUX64,1000,628,290,abe-a-10,LINUX64,1000,627,280,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2899,631,270,abe-a-05,LINUX64,1000,631,270,abe-a-05,LINUX64,1000,629,280,abe-a-17,LINUX64,1000,629,260,abe-a-10,LINUX64,1000,632,260,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2824,388,190,abe-a-05,LINUX64,1000,388,190,abe-a-05,LINUX64,1000,633,260,abe-a-17,LINUX64,1000,624,270,abe-a-10,LINUX64,1000,641,210,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2941,400,140,abe-a-05,LINUX64,1000,400,140,abe-a-05,LINUX64,1000,626,310,abe-a-17,LINUX64,1000,633,270,abe-a-10,LINUX64,1000,623,290,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2904,639,230,abe-a-05,LINUX64,1000,639,230,abe-a-05,LINUX64,1000,627,250,abe-a-17,LINUX64,1000,630,270,abe-a-10,LINUX64,1000,621,260,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2893,630,270,abe-a-05,LINUX64,1000,630,270,abe-a-05,LINUX64,1000,624,290,abe-a-17,LINUX64,1000,635,260,abe-a-10,LINUX64,1000,631,260,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2906,625,270,abe-a-05,LINUX64,1000,625,270,abe-a-05,LINUX64,1000,628,260,abe-a-17,LINUX64,1000,632,260,abe-a-10,LINUX64,1000,635,270,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2872,631,270,abe-a-05,LINUX64,1000,631,270,abe-a-05,LINUX64,1000,630,280,abe-a-17,LINUX64,1000,629,280,abe-a-10,LINUX64,1000,632,270,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2838,620,260,abe-a-05,LINUX64,1000,620,260,abe-a-05,LINUX64,1000,641,180,abe-a-17,LINUX64,1000,649,170,abe-a-10,LINUX64,1000,618,280,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2889,628,280,abe-a-05,LINUX64,1000,628,280,abe-a-05,LINUX64,1000,390,180,abe-a-17,LINUX64,1000,632,270,abe-a-10,LINUX64,1000,634,250,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2976,626,290,abe-a-05,LINUX64,1000,626,290,abe-a-05,LINUX64,1000,391,190,abe-a-17,LINUX64,1000,632,300,abe-a-10,LINUX64,1000,636,260,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2866,627,280,abe-a-05,LINUX64,1000,627,280,abe-a-05,LINUX64,1000,633,260,abe-a-17,LINUX64,1000,637,240,abe-a-10,LINUX64,1000,389,180,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2928,629,290,abe-a-05,LINUX64,1000,629,290,abe-a-05,LINUX64,1000,631,270,abe-a-17,LINUX64,1000,394,200,abe-a-10,LINUX64,1000,629,270,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2946,394,190,abe-a-05,LINUX64,1000,394,190,abe-a-05,LINUX64,1000,629,270,abe-a-17,LINUX64,1000,628,290,abe-a-10,LINUX64,1000,629,270,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2906,626,290,abe-a-05,LINUX64,1000,626,290,abe-a-05,LINUX64,1000,627,260,abe-a-17,LINUX64,1000,391,190,abe-a-10,LINUX64,1000,632,270,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2929,632,270,abe-a-05,LINUX64,1000,632,270,abe-a-05,LINUX64,1000,632,260,abe-a-17,LINUX64,1000,630,270,abe-a-10,LINUX64,1000,394,200,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2906,626,270,abe-a-05,LINUX64,1000,626,270,abe-a-05,LINUX64,1000,632,280,abe-a-17,LINUX64,1000,631,270,abe-a-10,LINUX64,1000,626,270,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2742,633,260,abe-a-05,LINUX64,1000,633,260,abe-a-05,LINUX64,1000,628,270,abe-a-17,LINUX64,1000,391,130,abe-a-10,LINUX64,1000,629,260,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2697,631,270,abe-a-05,LINUX64,1000,631,270,abe-a-05,LINUX64,1000,626,270,abe-a-17,LINUX64,1000,634,260,abe-a-10,LINUX64,1000,637,260,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2909,626,260,abe-a-05,LINUX64,1000,626,260,abe-a-05,LINUX64,1000,634,260,abe-a-17,LINUX64,1000,624,270,abe-a-10,LINUX64,1000,635,260,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2910,628,290,abe-a-05,LINUX64,1000,628,290,abe-a-05,LINUX64,1000,630,290,abe-a-17,LINUX64,1000,392,190,abe-a-10,LINUX64,1000,628,280,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2846,630,190,abe-a-05,LINUX64,1000,630,190,abe-a-05,LINUX64,1000,649,190,abe-a-17,LINUX64,1000,387,200,abe-a-10,LINUX64,1000,622,280,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2926,626,290,abe-a-05,LINUX64,1000,626,290,abe-a-05,LINUX64,1000,393,190,abe-a-17,LINUX64,1000,632,270,abe-a-10,LINUX64,1000,632,260,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2875,389,170,abe-a-05,LINUX64,1000,389,170,abe-a-05,LINUX64,1000,624,280,abe-a-17,LINUX64,1000,640,230,abe-a-10,LINUX64,1000,630,260,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2885,631,260,abe-a-05,LINUX64,1000,631,260,abe-a-05,LINUX64,1000,626,260,abe-a-17,LINUX64,1000,633,260,abe-a-10,LINUX64,1000,629,280,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2923,628,280,abe-a-05,LINUX64,1000,628,280,abe-a-05,LINUX64,1000,394,190,abe-a-17,LINUX64,1000,635,270,abe-a-10,LINUX64,1000,627,290,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2869,627,260,abe-a-05,LINUX64,1000,627,260,abe-a-05,LINUX64,1000,385,180,abe-a-17,LINUX64,1000,652,180,abe-a-10,LINUX64,1000,622,280,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2932,627,270,abe-a-05,LINUX64,1000,627,270,abe-a-05,LINUX64,1000,630,260,abe-a-17,LINUX64,1000,632,290,abe-a-10,LINUX64,1000,632,270,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2915,610,290,abe-a-05,LINUX64,1000,610,290,abe-a-05,LINUX64,1000,638,220,abe-a-17,LINUX64,1000,396,160,abe-a-10,LINUX64,1000,638,220,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2853,623,280,abe-a-05,LINUX64,1000,623,280,abe-a-05,LINUX64,1000,625,270,abe-a-17,LINUX64,1000,640,230,abe-a-10,LINUX64,1000,633,250,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2926,629,290,abe-a-05,LINUX64,1000,629,290,abe-a-05,LINUX64,1000,631,280,abe-a-17,LINUX64,1000,625,290,abe-a-10,LINUX64,1000,396,190,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2903,627,270,abe-a-05,LINUX64,1000,627,270,abe-a-05,LINUX64,1000,651,200,abe-a-17,LINUX64,1000,623,270,abe-a-10,LINUX64,1000,617,310,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2903,634,260,abe-a-05,LINUX64,1000,634,260,abe-a-05,LINUX64,1000,389,190,abe-a-17,LINUX64,1000,626,290,abe-a-10,LINUX64,1000,632,270,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2948,630,270,abe-a-05,LINUX64,1000,630,270,abe-a-05,LINUX64,1000,631,280,abe-a-17,LINUX64,1000,631,270,abe-a-10,LINUX64,1000,395,200,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2970,635,270,abe-a-05,LINUX64,1000,635,270,abe-a-05,LINUX64,1000,623,290,abe-a-17,LINUX64,1000,626,290,abe-a-10,LINUX64,1000,629,290,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2865,612,270,abe-a-05,LINUX64,1000,612,270,abe-a-05,LINUX64,1000,620,260,abe-a-17,LINUX64,1000,653,150,abe-a-10,LINUX64,1000,641,200,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2922,624,290,abe-a-05,LINUX64,1000,624,290,abe-a-05,LINUX64,1000,629,280,abe-a-17,LINUX64,1000,630,280,abe-a-10,LINUX64,1000,394,190,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2950,629,300,abe-a-05,LINUX64,1000,629,300,abe-a-05,LINUX64,1000,630,260,abe-a-17,LINUX64,1000,623,310,abe-a-10,LINUX64,1000,633,260,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2909,628,290,abe-a-05,LINUX64,1000,628,290,abe-a-05,LINUX64,1000,629,280,abe-a-17,LINUX64,1000,633,270,abe-a-10,LINUX64,1000,394,200,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2940,395,190,abe-a-05,LINUX64,1000,395,190,abe-a-05,LINUX64,1000,633,260,abe-a-17,LINUX64,1000,624,270,abe-a-10,LINUX64,1000,626,310,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2937,627,270,abe-a-05,LINUX64,1000,627,270,abe-a-05,LINUX64,1000,629,280,abe-a-17,LINUX64,1000,633,270,abe-a-10,LINUX64,1000,627,300,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2956,635,250,abe-a-05,LINUX64,1000,635,250,abe-a-05,LINUX64,1000,626,280,abe-a-17,LINUX64,1000,397,180,abe-a-10,LINUX64,1000,622,300,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2879,639,230,abe-a-05,LINUX64,1000,639,230,abe-a-05,LINUX64,1000,631,260,abe-a-17,LINUX64,1000,626,280,abe-a-10,LINUX64,1000,628,290,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2928,628,310,abe-a-05,LINUX64,1000,628,310,abe-a-05,LINUX64,1000,628,290,abe-a-17,LINUX64,1000,394,190,abe-a-10,LINUX64,1000,627,280,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2928,630,290,abe-a-05,LINUX64,1000,630,290,abe-a-05,LINUX64,1000,392,190,abe-a-17,LINUX64,1000,630,280,abe-a-10,LINUX64,1000,624,290,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2935,628,280,abe-a-05,LINUX64,1000,628,280,abe-a-05,LINUX64,1000,628,300,abe-a-17,LINUX64,1000,394,190,abe-a-10,LINUX64,1000,627,300,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2906,629,260,abe-a-05,LINUX64,1000,629,260,abe-a-05,LINUX64,1000,636,250,abe-a-17,LINUX64,1000,390,190,abe-a-10,LINUX64,1000,626,300,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2922,634,260,abe-a-05,LINUX64,1000,634,260,abe-a-05,LINUX64,1000,631,260,abe-a-17,LINUX64,1000,627,280,abe-a-10,LINUX64,1000,626,280,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2931,628,290,abe-a-05,LINUX64,1000,628,290,abe-a-05,LINUX64,1000,632,260,abe-a-17,LINUX64,1000,625,280,abe-a-10,LINUX64,1000,393,200,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2862,647,190,abe-a-05,LINUX64,1000,647,190,abe-a-05,LINUX64,1000,641,210,abe-a-17,LINUX64,1000,618,270,abe-a-10,LINUX64,1000,388,200,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2896,634,260,abe-a-05,LINUX64,1000,634,260,abe-a-05,LINUX64,1000,627,250,abe-a-17,LINUX64,1000,631,260,abe-a-10,LINUX64,1000,632,260,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2934,397,170,abe-a-05,LINUX64,1000,397,170,abe-a-05,LINUX64,1000,630,250,abe-a-17,LINUX64,1000,631,270,abe-a-10,LINUX64,1000,629,260,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2982,629,270,abe-a-05,LINUX64,1000,629,270,abe-a-05,LINUX64,1000,622,300,abe-a-17,LINUX64,1000,635,270,abe-a-10,LINUX64,1000,395,200,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2926,620,280,abe-a-05,LINUX64,1000,620,280,abe-a-05,LINUX64,1000,626,300,abe-a-17,LINUX64,1000,649,210,abe-a-10,LINUX64,1000,393,190,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2961,621,270,abe-a-05,LINUX64,1000,621,270,abe-a-05,LINUX64,1000,398,190,abe-a-17,LINUX64,1000,629,290,abe-a-10,LINUX64,1000,627,290,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2982,627,280,abe-a-05,LINUX64,1000,627,280,abe-a-05,LINUX64,1000,628,260,abe-a-17,LINUX64,1000,626,280,abe-a-10,LINUX64,1000,630,270,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2941,622,300,abe-a-05,LINUX64,1000,622,300,abe-a-05,LINUX64,1000,619,310,abe-a-17,LINUX64,1000,638,260,abe-a-10,LINUX64,1000,635,250,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2824,626,290,abe-a-05,LINUX64,1000,626,290,abe-a-05,LINUX64,1000,634,260,abe-a-17,LINUX64,1000,397,130,abe-a-10,LINUX64,1000,624,290,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2964,635,290,abe-a-05,LINUX64,1000,635,290,abe-a-05,LINUX64,1000,626,280,abe-a-17,LINUX64,1000,622,300,abe-a-10,LINUX64,1000,628,300,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2938,391,190,abe-a-05,LINUX64,1000,391,190,abe-a-05,LINUX64,1000,631,290,abe-a-17,LINUX64,1000,635,260,abe-a-10,LINUX64,1000,633,280,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2885,625,270,abe-a-05,LINUX64,1000,625,270,abe-a-05,LINUX64,1000,631,270,abe-a-17,LINUX64,1000,635,250,abe-a-10,LINUX64,1000,631,280,abe-a-13,LINUX64,1000
