number_nodes,image,time(ms),node_0_lines_handled,node_0_duration(ms),node_0_name,node_0_arch,node_0_speed,node_1_lines_handled,node_1_duration(ms),node_1_name,node_1_arch,node_1_speed,node_2_lines_handled,node_2_duration(ms),node_2_name,node_2_arch,node_2_speed,node_3_lines_handled,node_3_duration(ms),node_3_name,node_3_arch,node_3_speed
4,stavrovouni.pgm,3119,807,300,abe-a-12,LINUX64,1000,807,300,abe-a-12,LINUX64,1000,841,80,abe-a-07,LINUX64,1000,786,320,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3206,801,360,abe-a-12,LINUX64,1000,801,360,abe-a-12,LINUX64,1000,862,180,abe-a-07,LINUX64,1000,805,330,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3570,804,370,abe-a-12,LINUX64,1000,804,370,abe-a-12,LINUX64,1000,816,150,abe-a-07,LINUX64,1000,806,340,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3335,801,330,abe-a-12,LINUX64,1000,801,330,abe-a-12,LINUX64,1000,863,170,abe-a-07,LINUX64,1000,791,350,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3560,809,350,abe-a-12,LINUX64,1000,809,350,abe-a-12,LINUX64,1000,477,230,abe-a-07,LINUX64,1000,806,350,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3499,497,240,abe-a-12,LINUX64,1000,497,240,abe-a-12,LINUX64,1000,845,250,abe-a-07,LINUX64,1000,802,340,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3564,825,290,abe-a-12,LINUX64,1000,825,290,abe-a-12,LINUX64,1000,775,150,abe-a-07,LINUX64,1000,805,340,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3573,808,330,abe-a-12,LINUX64,1000,808,330,abe-a-12,LINUX64,1000,784,120,abe-a-07,LINUX64,1000,515,250,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3489,823,280,abe-a-12,LINUX64,1000,823,280,abe-a-12,LINUX64,1000,805,170,abe-a-07,LINUX64,1000,792,350,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3673,799,350,abe-a-12,LINUX64,1000,799,350,abe-a-12,LINUX64,1000,792,380,abe-a-07,LINUX64,1000,512,240,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3390,786,330,abe-a-12,LINUX64,1000,786,330,abe-a-12,LINUX64,1000,483,220,abe-a-07,LINUX64,1000,806,280,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3660,792,380,abe-a-12,LINUX64,1000,792,380,abe-a-12,LINUX64,1000,807,150,abe-a-07,LINUX64,1000,806,340,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3463,797,340,abe-a-12,LINUX64,1000,797,340,abe-a-12,LINUX64,1000,497,220,abe-a-07,LINUX64,1000,793,360,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3505,790,120,abe-a-12,LINUX64,1000,790,120,abe-a-12,LINUX64,1000,798,380,abe-a-07,LINUX64,1000,809,340,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3687,764,250,abe-a-12,LINUX64,1000,764,250,abe-a-12,LINUX64,1000,509,230,abe-a-07,LINUX64,1000,818,380,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3620,810,360,abe-a-12,LINUX64,1000,810,360,abe-a-12,LINUX64,1000,510,240,abe-a-07,LINUX64,1000,788,160,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3542,814,310,abe-a-12,LINUX64,1000,814,310,abe-a-12,LINUX64,1000,803,360,abe-a-07,LINUX64,1000,790,160,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3650,829,350,abe-a-12,LINUX64,1000,829,350,abe-a-12,LINUX64,1000,507,220,abe-a-07,LINUX64,1000,758,260,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3503,791,380,abe-a-12,LINUX64,1000,791,380,abe-a-12,LINUX64,1000,501,230,abe-a-07,LINUX64,1000,826,170,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3363,496,230,abe-a-12,LINUX64,1000,496,230,abe-a-12,LINUX64,1000,777,380,abe-a-07,LINUX64,1000,791,300,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3426,837,200,abe-a-12,LINUX64,1000,837,200,abe-a-12,LINUX64,1000,797,330,abe-a-07,LINUX64,1000,789,380,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3612,508,250,abe-a-12,LINUX64,1000,508,250,abe-a-12,LINUX64,1000,783,180,abe-a-07,LINUX64,1000,816,330,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3415,814,240,abe-a-12,LINUX64,1000,814,240,abe-a-12,LINUX64,1000,796,340,abe-a-07,LINUX64,1000,821,280,abe-a-14,LINUX64,1000
